"002615","少年探偵長","しょうねんたんていちょう","しようねんたんていちよう","","","","","NDC K913","新字新仮名","なし",2002-01-12,2014-09-17,"https://www.aozora.gr.jp/cards/000160/card2615.html","000160","海野","十三","うんの","じゅうざ","うんの","しゆうさ","Unno","Juza","著者","1897-12-26","1949-05-17","なし","海野十三全集　第13巻　少年探偵長","三一書房","1992（平成4）年2月29日","1992（平成4）年2月29日第1版第1刷","1992（平成4）年2月29日第1版第1刷","","","","","","","","","","","","tatsuki","小林繁雄","https://www.aozora.gr.jp/cards/000160/files/2615_ruby_23958.zip","2006-07-29","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000160/files/2615_23959.html","2006-07-29","ShiftJIS","JIS X 0208","0"
"001236","ネオン横丁殺人事件","ネオンよこちょうさつじんじけん","ねおんよこちようさつしんしけん","","","","「アサヒグラフ」1931（昭和6）年10月号","NDC 913","新字新仮名","なし",2005-08-05,2014-09-18,"https://www.aozora.gr.jp/cards/000160/card1236.html","000160","海野","十三","うんの","じゅうざ","うんの","しゆうさ","Unno","Juza","著者","1897-12-26","1949-05-17","なし","海野十三全集　第1巻　遺言状放送","三一書房","1990（平成2）年10月15日","1990（平成2）年10月15日第1版第1刷","1990（平成2）年10月15日第1版第1刷","","","","","","","","","","","","tatsuki","小林繁雄、門田裕志","https://www.aozora.gr.jp/cards/000160/files/1236_ruby_18730.zip","2005-06-25","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000160/files/1236_18847.html","2005-06-25","ShiftJIS","JIS X 0208","0"
"003518","獏鸚","ばくおう","はくおう","","","","「新青年」博文館、1935（昭和10）年5月","NDC 913","新字新仮名","なし",2005-12-28,2014-09-18,"https://www.aozora.gr.jp/cards/000160/card3518.html","000160","海野","十三","うんの","じゅうざ","うんの","しゆうさ","Unno","Juza","著者","1897-12-26","1949-05-17","なし","海野十三全集　第3巻　深夜の市長","三一書房","1988（昭和63）年6月30日","1988（昭和63）年6月30日第1版第1刷","1988（昭和63）年6月30日第1版第1刷","","","","","","","","","","","","tatsuki","小林繁雄、門田裕志","https://www.aozora.gr.jp/cards/000160/files/3518_ruby_20403.zip","2005-11-24","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000160/files/3518_20564.html","2005-11-24","ShiftJIS","JIS X 0208","0"
"045231","オフェリヤ殺し","オフェリヤごろし","おふえりやころし","","","","「改造」改造社、1935（昭和10）年2月号","NDC 913","新字新仮名","なし",2007-02-20,2014-09-21,"https://www.aozora.gr.jp/cards/000125/card45231.html","000125","小栗","虫太郎","おぐり","むしたろう","おくり","むしたろう","Oguri","Mushitaro","著者","1901-03-14","1946-02-10","なし","二十世紀鉄仮面　小栗虫太郎全作品4","桃源社","1979（昭和54）年3月15日","1979（昭和54）年3月15日","1997（平成9）年9月15日第4回配本","二十世紀鉄仮面","桃源社","1971（昭和46）年11月15日","","","","","","","","","ロクス・ソルス","土屋隆","https://www.aozora.gr.jp/cards/000125/files/45231_ruby_24950.zip","2009-09-13","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000125/files/45231_25763.html","2007-01-16","ShiftJIS","JIS X 0208","0"
"018403","愛護若","あいごのわか","あいこのわか","","","","「土俗と伝説　第一巻第一―三号」1918（大正7年）8月～10月","NDC 388","新字旧仮名","なし",2004-01-23,2014-09-18,"https://www.aozora.gr.jp/cards/000933/card18403.html","000933","折口","信夫","おりくち","しのぶ","おりくち","しのふ","Orikuchi","Shinobu","著者","1887-02-11","1953-09-03","なし","折口信夫全集　2","中央公論社","1995（平成7）年3月10日","1995（平成7）年3月10日初版","1995（平成7）年3月10日初版","古代研究　民俗学篇第一","大岡山書店","1929（昭和4）年4月10日","","","","","","","","","高柳典子","多羅尾伴内","https://www.aozora.gr.jp/cards/000933/files/18403_ruby_14404.zip","2004-01-24","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000933/files/18403_14406.html","2004-01-24","ShiftJIS","JIS X 0208","1"
"003202","川端康成第四短篇集「心中」を主題とせるヴァリエイシヨン","かわばたやすなりだいよんたんぺんしゅう「しんじゅう」をしゅだいとせるヴァリエイション","かわはたやすなりたいよんたんへんしゆうしんしゆうをしゆたいとせるうありえいしよん","","","","","NDC 913","旧字旧仮名","なし",2002-11-28,2014-09-17,"https://www.aozora.gr.jp/cards/000074/card3202.html","000074","梶井","基次郎","かじい","もとじろう","かしい","もとしろう","Kajii","Motojiro","著者","1901-02-17","1932-03-24","なし","梶井基次郎全集　第一巻","筑摩書房","1999（平成11）年11月10日","1999（平成11）年11月10日初版第1刷","","『青空』第2巻第7号通巻第17号","","1926（大正15）年7月1日","","","","","","","","","高柳典子","小林繁雄","https://www.aozora.gr.jp/cards/000074/files/3202_ruby_7604.zip","2002-11-10","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000074/files/3202_7605.html","2002-11-10","ShiftJIS","JIS X 0208","0"
"018353","貧乏物語","びんぼうものがたり","ひんほうものかたり","","","","","NDC 331","新字新仮名","なし",2008-05-01,2014-09-21,"https://www.aozora.gr.jp/cards/000250/card18353.html","000250","河上","肇","かわかみ","はじめ","かわかみ","はしめ","Kawakami","Hajime","著者","1879-10-20","1946-01-30","なし","貧乏物語","岩波文庫、岩波書店","1947（昭和22）年9月5日、1965（昭和40）年10月16日第30刷改版","1978（昭和53）年11月10日第47版","1992（平成4）年1月10日第63刷","","","","","","","","","","","","sogo","鈴木厚司","https://www.aozora.gr.jp/cards/000250/files/18353_ruby_28946.zip","2008-04-07","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000250/files/18353_30892.html","2008-04-07","ShiftJIS","JIS X 0208","0"
"049617","東京景物詩及其他","とうきょうけいぶつしそのた","とうきようけいふつしそのた","","","","","NDC 911","新字旧仮名","なし",2009-05-17,2014-09-21,"https://www.aozora.gr.jp/cards/000106/card49617.html","000106","北原","白秋","きたはら","はくしゅう","きたはら","はくしゆう","Kitahara","Hakushu","著者","1885-01-25","1942-11-02","なし","白秋全集　3","岩波書店","1985（昭和60）年5月7日","1985（昭和60）年5月7日","1985（昭和60）年5月7日","","","","","","","","","","","","飛鷹美緒","小林繁雄","https://www.aozora.gr.jp/cards/000106/files/49617_ruby_34591.zip","2009-04-18","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000106/files/49617_34958.html","2009-04-18","ShiftJIS","JIS X 0208","0"
"002590","愛と認識との出発","あいとにんしきとのしゅっぱつ","あいとにんしきとのしゆつはつ","","","","","NDC 914","新字新仮名","なし",2002-03-18,2014-09-17,"https://www.aozora.gr.jp/cards/000256/card2590.html","000256","倉田","百三","くらた","ひゃくぞう","くらた","ひやくそう","Kurata","Hyakuzo","著者","1891-02-23","1943-02-12","なし","愛と認識との出発","角川文庫、角川書店","1950（昭和25）年6月30日、1967（昭和42）年9月30日64版","1982（昭和57）年12月20日改版31版","","","","","","","","","","","","","藤原隆行","小林繁雄","https://www.aozora.gr.jp/cards/000256/files/2590_ruby_20694.zip","2005-12-06","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000256/files/2590_20695.html","2005-12-06","ShiftJIS","JIS X 0208","0"
"001413","善くならうとする祈り","よくなろうとするいのり","よくなろうとするいのり","","","","","NDC 914","新字旧仮名","なし",2000-11-22,2014-09-17,"https://www.aozora.gr.jp/cards/000256/card1413.html","000256","倉田","百三","くらた","ひゃくぞう","くらた","ひやくそう","Kurata","Hyakuzo","著者","1891-02-23","1943-02-12","なし","日本の名随筆86　祈","作品社","1989（平成元）年12月25日","","","新装・倉田百三選集　第一巻","春秋社","1976（昭和51）年10月","","","","","","","","","加藤恭子","菅野朋子","https://www.aozora.gr.jp/cards/000256/files/1413_ruby.zip","2000-11-22","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000256/files/1413.html","2000-11-22","ShiftJIS","JIS X 0208","0"
